Element ; Region 1 of 1; Depth Cycle 1 of 1; Time Per Step 5; Sweeps 20; AES;
413	-43.5075
414	-54.8812
415	-52.7738
416	-43.8887
417	-42.0425
418	-50.025
419	-49.7525
420	-40.255
421	-39.4762
422	-52.5988
423	-67.79
424	-53.8262
425	-24.1887
426	-5.13125
427	-9.3275
428	-25.9838
429	-35.8012
430	-43.775
431	-41.6663
432	-38.1175
433	-34.58
434	-32.0612
435	-28.1788
436	-13.1563
437	-9.98
438	-12.09
439	-16.975
440	-16.7337
441	-13.7663
442	-15.1087
443	-16.7913
444	-22.89
445	-11.175
446	-2.655
447	4.53875
448	-8.7275
449	-30.26
450	-46.9837
451	-33.7775
452	-9.4025
453	-0.255
454	-4.08
455	-7.62625
456	0.47125
457	7.9975
458	5.96875
459	-15.615
460	-31.8987
461	-38.5513
462	-27.3187
463	-14.125
464	-1.9075
465	4
466	11.2738
467	11.2988
468	3.60625
469	4.895
470	14.5688
471	27.4125
472	23.365
473	14.1837
474	12.6137
475	14.7537
476	7.41625
477	0.73875
478	5.81
479	16.485
480	12.1588
481	-2.29
482	-17.1237
483	-19.3525
484	-2.2925
485	19.7863
486	45.395
487	44.34
488	41.2025
489	47.2412
490	65.225
491	71.9263
492	34.5888
493	-34.3587
494	-93.885
495	-99.78
496	-74.4825
497	-41.6425
498	-29.3962
499	-30.2737
500	-28.1512
501	-13.6775
502	11.6112
503	47.6675
504	90.2188
505	116.755
506	144.101
507	203.798
508	302.075
509	411.899
510	455.201
511	352.261
512	89.005
513	-243.872
514	-497.685
515	-574.667
516	-494.383
517	-357.629
518	-255.054
519	-208.337
520	-206.195
521	-216.516
522	-211.211
523	-185.011
524	-142.212
525	-110.689
526	-94.2988
527	-82.83
528	-61.625
529	-37.7763
530	-24.7688
531	-30.25
532	-40.2425
533	-34.3638
534	-11.6887
535	10.3475
536	16.9625
537	1.315
538	-13.5862
539	-11.45
540	3.60125
541	12.6838
542	8.7375
543	4.23125
544	-5.1975
545	-13.61
546	-33.8625
547	-41.0038
548	-26.2238
549	-7.68125
550	-2.70375
551	-13.5138
552	-5.39875
553	15.7712
554	37.125
555	25.0875
556	-1.205
557	-16.3113
558	-11.0962
559	1.67375
560	1.21125
561	-4.30875
562	-18.9963
563	-20.425
564	-26.7775
565	-27.2388
566	-17.5538
567	-0.13375
568	17.8962
569	15.3975
570	4.73
571	-8.43
572	-3.75375
573	11.9662
574	17.4363
575	23.1925
576	30.4925
577	40.7825
578	33.9237
579	11.5262
580	-12.9037
581	-14.4712
582	-2.11375
583	-4.23125
584	-14.1413
585	-20.86
586	-5.92
587	13.0737
588	20.5587
589	15.455
590	5.9025
591	3.78125
592	4.805
593	10.2987
594	11.9825
595	14.6238
596	28.8888
597	40.8088
598	42.6813
599	22.0062
600	-4.2175
601	-8.07625
602	5.91875
603	15.9737
604	15.2012
605	3.3125
606	-0.2925
607	-0.04
608	1.47875
609	-4.81625
610	-4.28125
611	8.08875
612	21.3488
613	26.5887
614	19.2563
615	7.6275
616	7.14
617	-1.7475
618	-20.1838
619	-29.6487
620	-24.8938
621	-2.78125
622	7.43875
623	10.27
624	-8.12875
625	-14.1012
626	-3.41875
627	22.4462
628	39.3537
629	41.6513
630	38.8063
631	39.75
632	28.7588
633	0.65125
634	-16.4562
635	-7.09125
636	20.77
637	29.035
638	19.4788
639	3.09375
640	-2.10375
641	-4.7175
642	-9.975
643	-13.5663
644	-4.84375
645	13.625
646	25.3275
647	25.3625
648	7.43625
649	-5.09875
650	-4.45875
651	9.2325
652	26.955
653	23.0588
654	23.2375
655	15.2262
656	17.155
657	10.4238
658	8.3175
659	17.1912
660	19.6238
661	24.8887
662	12.2412
663	11.8337
664	9.4525
665	12.5288
666	9.86
667	18.24
668	39.075
669	50.6137
670	43.555
671	19.1825
672	8.17
673	6.97125
674	10.6238
675	14.7262
676	27.29
677	41.1438
678	39.6525
679	17.8237
680	-7.425
681	-13.4987
682	-0.75125
683	34.8413
684	75.1412
685	86.73
686	48.3925
687	2.10375
688	-14.1687
689	8.2125
690	39.1912
691	47.3525
692	33.5112
693	15.7913
694	4.49125
695	-1.98375
696	12.3012
697	23.2725
698	24.3563
699	18.0812
700	29.3687
701	47.3988
702	51.1312
703	33.075
704	5.8775
705	5.945
706	26.7875
707	39.8787
708	36.6763
709	26.6712
710	18.7288
711	14.4037
712	9.68375
713	20.5462
714	39.1787
715	53.3712
716	40.9125
717	13.5625
718	3.44375
719	13.2863
720	23.5425
721	17.8213
722	9.89875
723	10.5638
724	16.2238
725	29.5987
726	35.6888
727	42.805
728	43.135
729	29.8025
730	22.6675
731	36.7188
732	64.8888
733	78.23
734	68.1663
735	39.9925
736	21.9287
737	16.36
738	14.8675
739	19.7938
740	32.7737
741	36.2025
742	32.595
743	24.6575
744	17.2025
745	9.5925
746	3.1575
747	5.785
748	24.3625
749	33.42
750	30.59
751	18.9412
752	14.455
753	16.5675
754	23.4275
755	36.5313
756	50.3362
757	66.4912
758	61.6025
759	42.2575
760	9.71875
761	-16.8062
762	-13.6637
763	15.2425
764	43.7712
765	57.79
766	61.0062
767	51.0138
768	41.75
769	32.045
770	30.5763
771	27.9138
772	29.8713
773	23.4788
774	14.2587
775	5.7275
776	3.45625
777	22.8125
778	46.315
779	56.5687
780	45.0262
781	35.7537
782	24.695
783	16.5613
784	9.62
785	24.335
786	42.2075
787	56.57
788	60.6975
789	59.1575
790	66.9338
791	63.2825
792	56.83
793	43.9313
794	32.8275
795	20.305
796	11.61
797	21.26
798	29.3438
799	31.155
800	26.7125
